Source,Target,Type,Id,Label,Weight
Buteo jamaicensis,Alectoris chukar,Directed,1404,,1
Buteo jamaicensis,Eremophila alpestris,Directed,1405,,1
Buteo jamaicensis,Corvus brachyrhynchos,Directed,1406,,1
Buteo jamaicensis,Melospiza melodia,Directed,1407,,1
Buteo jamaicensis,Pooecetes gramineus,Directed,1408,,1
Buteo jamaicensis,Euphagus cyanocephalus,Directed,1409,,1
Buteo jamaicensis,Quiscalus mexicanus,Directed,1410,,1
Buteo jamaicensis,Sturnella neglecta,Directed,1411,,1
Buteo jamaicensis,Toxostoma bendirei,Directed,1412,,1
Buteo jamaicensis,Passer domesticus,Directed,1413,,1
Buteo jamaicensis,Sturnus vulgaris,Directed,1414,,1
Buteo jamaicensis,Sialia currucoides,Directed,1415,,1
Buteo jamaicensis,Turdus migratorius,Directed,1416,,1
Buteo jamaicensis,Tyrannus verticalis,Directed,1417,,1
Buteo jamaicensis,Colaptes auratus,Directed,1418,,1
Buteo jamaicensis,Dryobates scalaris,Directed,1419,,1
Buteo jamaicensis,Mephitis mephitis,Directed,1420,,1
Buteo jamaicensis,Bassariscus astutus,Directed,1421,,1
Buteo jamaicensis,Lepus californicus,Directed,1422,,1
Buteo jamaicensis,Peromyscus maniculatus,Directed,1423,,1
Buteo jamaicensis,Thomomys bottae,Directed,1424,,1
Buteo jamaicensis,Ammospermophilus leucurus,Directed,1425,,1
Buteo jamaicensis,Otospermophilus variegatus,Directed,1426,,1
Buteo jamaicensis,Xerospermophilus tereticaudus,Directed,1427,,1
Buteo jamaicensis,Arizona elegans,Directed,1428,,1
Buteo jamaicensis,Masticophis flagellum,Directed,1429,,1
Buteo jamaicensis,Masticophis taeniatus,Directed,1430,,1
Buteo jamaicensis,Rhinocheilus lecontei,Directed,1431,,1
Buteo jamaicensis,Salvadora hexalepis,Directed,1432,,1
Buteo jamaicensis,Crotaphytus collaris,Directed,1433,,1
Buteo jamaicensis,Gambelia wislizenii,Directed,1434,,1
Buteo jamaicensis,Sceloporus magister,Directed,1435,,1
Buteo jamaicensis,Callisaurus draconoides,Directed,1436,,1
Buteo jamaicensis,Phrynosoma platyrhinos,Directed,1437,,1
Buteo jamaicensis,Aspidoscelis tigris,Directed,1438,,1
Buteo jamaicensis,Crotalus cerastes,Directed,1439,,1
Buteo swainsoni,Eremophila alpestris,Directed,1440,,1
Buteo swainsoni,Zonotrichia leucophrys,Directed,1441,,1
Buteo swainsoni,Sturnella neglecta,Directed,1442,,1
Buteo swainsoni,Lanius ludovicianus,Directed,1443,,1
Buteo swainsoni,Oreoscoptes montanus,Directed,1444,,1
Buteo swainsoni,Sturnus vulgaris,Directed,1445,,1
Buteo swainsoni,Sayornis saya,Directed,1446,,1
Buteo swainsoni,Lepus californicus,Directed,1447,,1
Buteo swainsoni,Sylvilagus audubonii,Directed,1448,,1
Buteo swainsoni,Peromyscus maniculatus,Directed,1449,,1
Buteo swainsoni,Masticophis taeniatus,Directed,1450,,1
Buteo swainsoni,Pituophis catenifer,Directed,1451,,1
Buteo swainsoni,Sceloporus graciosus,Directed,1452,,1
Cathartes aura,Geococcyx californianus,Directed,1453,,1
Cathartes aura,Meleagris gallopavo,Directed,1454,,1
Cathartes aura,Sialia mexicana,Directed,1455,,1
Cathartes aura,Canis latrans,Directed,1456,,1
Cathartes aura,Urocyon cinereoargenteus,Directed,1457,,1
Cathartes aura,Lynx rufus,Directed,1458,,1
Cathartes aura,Mephitis mephitis,Directed,1459,,1
Cathartes aura,Crotalus atrox,Directed,1460,,1
Corvus corax,Pheucticus melanocephalus,Directed,1461,,1
Corvus corax,Lepus californicus,Directed,1462,,1
Corvus corax,Pituophis catenifer,Directed,1463,,1
Corvus corax,Aspidoscelis tigris,Directed,1464,,1
Falco mexicanus,Aeronautes saxatalis,Directed,1465,,1
Falco mexicanus,Columba livia,Directed,1466,,1
Falco mexicanus,Zenaida macroura,Directed,1467,,1
Falco mexicanus,Callipepla gambelii,Directed,1468,,1
Falco mexicanus,Alectoris chukar,Directed,1469,,1
Falco mexicanus,Eremophila alpestris,Directed,1470,,1
Falco mexicanus,Pheucticus melanocephalus,Directed,1471,,1
Falco mexicanus,Piranga ludoviciana,Directed,1472,,1
Falco mexicanus,Gymnorhinus cyanocephalus,Directed,1473,,1
Falco mexicanus,Pipilo chlorurus,Directed,1474,,1
Falco mexicanus,Pooecetes gramineus,Directed,1475,,1
Falco mexicanus,Spizella breweri,Directed,1476,,1
Falco mexicanus,Zonotrichia leucophrys,Directed,1477,,1
Falco mexicanus,Haemorhous mexicanus,Directed,1478,,1
Falco mexicanus,Agelaius phoeniceus,Directed,1479,,1
Falco mexicanus,Euphagus cyanocephalus,Directed,1480,,1
Falco mexicanus,Icterus parisorum,Directed,1481,,1
Falco mexicanus,Sturnella neglecta,Directed,1482,,1
Falco mexicanus,Lanius ludovicianus,Directed,1483,,1
Falco mexicanus,Oreoscoptes montanus,Directed,1484,,1
Falco mexicanus,Toxostoma lecontei,Directed,1485,,1
Falco mexicanus,Passer domesticus,Directed,1486,,1
Falco mexicanus,Sturnus vulgaris,Directed,1487,,1
Falco mexicanus,Campylorhynchus brunneicapillus,Directed,1488,,1
Falco mexicanus,Salpinctes obsoletus,Directed,1489,,1
Falco mexicanus,Sialia currucoides,Directed,1490,,1
Falco mexicanus,Sayornis saya,Directed,1491,,1
Falco mexicanus,Tyrannus verticalis,Directed,1492,,1
Falco mexicanus,Colaptes auratus,Directed,1493,,1
Falco mexicanus,Odocoileus hemionus,Directed,1494,,1
Falco mexicanus,Lepus californicus,Directed,1495,,1
Falco mexicanus,Sylvilagus audubonii,Directed,1496,,1
Falco mexicanus,Neotoma lepida,Directed,1497,,1
Falco mexicanus,Peromyscus maniculatus,Directed,1498,,1
Falco mexicanus,Thomomys bottae,Directed,1499,,1
Falco mexicanus,Ammospermophilus leucurus,Directed,1500,,1
Falco mexicanus,Xerospermophilus mohavensis,Directed,1501,,1
Falco mexicanus,Xerospermophilus tereticaudus,Directed,1502,,1
Falco mexicanus,Pituophis catenifer,Directed,1503,,1
Falco mexicanus,Dipsosaurus dorsalis,Directed,1504,,1
Falco mexicanus,Sauromalus ater,Directed,1505,,1
Falco mexicanus,Sceloporus magister,Directed,1506,,1
Falco mexicanus,Callisaurus draconoides,Directed,1507,,1
Falco mexicanus,Aspidoscelis tigris,Directed,1508,,1
Falco peregrinus,Columba livia,Directed,1509,,1
Falco peregrinus,Falco peregrinus,Directed,1510,,1
Falco peregrinus,Falco sparverius,Directed,1511,,1
Falco peregrinus,Eremophila alpestris,Directed,1512,,1
Falco peregrinus,Corvus corax,Directed,1513,,1
Falco peregrinus,Turdus migratorius,Directed,1514,,1
Falco peregrinus,Colaptes auratus,Directed,1515,,1
Falco sparverius,Eremophila alpestris,Directed,1516,,1
Falco sparverius,Amphispiza bilineata,Directed,1517,,1
Falco sparverius,Zonotrichia leucophrys,Directed,1518,,1
Falco sparverius,Haemorhous mexicanus,Directed,1519,,1
Falco sparverius,Spinus psaltria,Directed,1520,,1
Falco sparverius,Euphagus cyanocephalus,Directed,1521,,1
Falco sparverius,Molothrus ater,Directed,1522,,1
Falco sparverius,Lanius ludovicianus,Directed,1523,,1
Falco sparverius,Passer domesticus,Directed,1524,,1
Falco sparverius,Sturnus vulgaris,Directed,1525,,1
Falco sparverius,Sialia currucoides,Directed,1526,,1
Falco sparverius,Peromyscus maniculatus,Directed,1527,,1
Falco sparverius,Thomomys bottae,Directed,1528,,1
Falco sparverius,Arizona elegans,Directed,1529,,1
Falco sparverius,Sonora semiannulata,Directed,1530,,1
Falco sparverius,Sceloporus magister,Directed,1531,,1
Falco sparverius,Uta stansburiana,Directed,1532,,1
Falco sparverius,Phrynosoma platyrhinos,Directed,1533,,1
Falco sparverius,Aspidoscelis tigris,Directed,1534,,1
Geococcyx californianus,Aeronautes saxatalis,Directed,1535,,1
Geococcyx californianus,Sylvilagus audubonii,Directed,1536,,1
Lanius ludovicianus,Spinus pinus,Directed,1537,,1
Lanius ludovicianus,Eremophila alpestris,Directed,1538,,1
Lanius ludovicianus,Melospiza melodia,Directed,1539,,1
Lanius ludovicianus,Passer domesticus,Directed,1540,,1
Lanius ludovicianus,Phrynosoma platyrhinos,Directed,1541,,1
Lanius ludovicianus,Sceloporus graciosus,Directed,1542,,1
Lanius ludovicianus,Turdus migratorius,Directed,1543,,1
Lanius ludovicianus,Uta stansburiana,Directed,1544,,1
Megascops kennicottii,Passer domesticus,Directed,1545,,1
Megascops kennicottii,Sturnus vulgaris,Directed,1546,,1
Megascops kennicottii,Peromyscus maniculatus,Directed,1547,,1
Agelaius phoeniceus,Apiales,Directed,1548,,1
Agelaius phoeniceus,Asterales,Directed,1549,,1
Agelaius phoeniceus,Brassicales,Directed,1550,,1
Agelaius phoeniceus,Caryophyllales,Directed,1551,,1
Agelaius phoeniceus,Commelinales,Directed,1552,,1
Agelaius phoeniceus,Fabales,Directed,1553,,1
Agelaius phoeniceus,Fagales,Directed,1554,,1
Agelaius phoeniceus,Lamiales,Directed,1555,,1
Agelaius phoeniceus,Malpighiales,Directed,1556,,1
Agelaius phoeniceus,Malvales,Directed,1557,,1
Agelaius phoeniceus,Myrtales,Directed,1558,,1
Agelaius phoeniceus,Poales,Directed,1559,,1
Agelaius phoeniceus,Sapindales,Directed,1560,,1
Agelaius phoeniceus,Solanales,Directed,1561,,1
Agelaius phoeniceus,Vitales,Directed,1562,,1
Aimophila ruficeps,Asterales,Directed,1563,,1
Aimophila ruficeps,Boraginales,Directed,1564,,1
Aimophila ruficeps,Brassicales,Directed,1565,,1
Aimophila ruficeps,Caryophyllales,Directed,1566,,1
Aimophila ruficeps,Dipsacales,Directed,1567,,1
Aimophila ruficeps,Fabales,Directed,1568,,1
Aimophila ruficeps,Geraniales,Directed,1569,,1
Aimophila ruficeps,Lamiales,Directed,1570,,1
Aimophila ruficeps,Malpighiales,Directed,1571,,1
Aimophila ruficeps,Oxalidales,Directed,1572,,1
Aimophila ruficeps,Poales,Directed,1573,,1
Aimophila ruficeps,Ranunculales,Directed,1574,,1
Aimophila ruficeps,Rosales,Directed,1575,,1
Aimophila ruficeps,Sapindales,Directed,1576,,1
Aimophila ruficeps,Solanales,Directed,1577,,1
Alectoris chukar,Ephedrales,Directed,1578,,1
Alectoris chukar,Apiales,Directed,1579,,1
Alectoris chukar,Asparagales,Directed,1580,,1
Alectoris chukar,Asterales,Directed,1581,,1
Alectoris chukar,Boraginales,Directed,1582,,1
Alectoris chukar,Brassicales,Directed,1583,,1
Alectoris chukar,Caryophyllales,Directed,1584,,1
Alectoris chukar,Ericales,Directed,1585,,1
Alectoris chukar,Fabales,Directed,1586,,1
Alectoris chukar,Geraniales,Directed,1587,,1
Alectoris chukar,Lamiales,Directed,1588,,1
Alectoris chukar,Malpighiales,Directed,1589,,1
Alectoris chukar,Poales,Directed,1590,,1
Alectoris chukar,Ranunculales,Directed,1591,,1
Alectoris chukar,Rosales,Directed,1592,,1
Alectoris chukar,Saxifragales,Directed,1593,,1
Alectoris chukar,Solanales,Directed,1594,,1
Alectoris chukar,Pinales,Directed,1595,,1
Amphispiza bilineata,Boraginales,Directed,1596,,1
Amphispiza bilineata,Poales,Directed,1597,,1
Aphelocoma woodhouseii,Dipsacales,Directed,1598,,1
Aphelocoma woodhouseii,Ericales,Directed,1599,,1
Aphelocoma woodhouseii,Poales,Directed,1600,,1
Aphelocoma woodhouseii,Rosales,Directed,1601,,1
Aphelocoma woodhouseii,Saxifragales,Directed,1602,,1
Aphelocoma woodhouseii,Vitales,Directed,1603,,1
Archilochus alexandri,Asparagales,Directed,1604,,1
Archilochus alexandri,Ranunculales,Directed,1605,,1
Archilochus alexandri,Lamiales,Directed,1606,,1
Archilochus alexandri,Ericales,Directed,1607,,1
Archilochus alexandri,Asterales,Directed,1608,,1
Archilochus alexandri,Dipsacales,Directed,1609,,1
Archilochus alexandri,Gentianales,Directed,1610,,1
Archilochus alexandri,Solanales,Directed,1611,,1
Artemisiospiza nevadensis,Boraginales,Directed,1612,,1
Artemisiospiza nevadensis,Poales,Directed,1613,,1
Auriparus flaviceps,Arecales,Directed,1614,,1
Auriparus flaviceps,Ranunculales,Directed,1615,,1
Auriparus flaviceps,Solanales,Directed,1616,,1
Auriparus flaviceps,Rosales,Directed,1617,,1
Auriparus flaviceps,Fabales,Directed,1618,,1
Baeolophus inornatus,Fagales,Directed,1619,,1
Baeolophus inornatus,Pinales,Directed,1620,,1
Baeolophus inornatus,Asterales,Directed,1621,,1
Baeolophus inornatus,Sapindales,Directed,1622,,1
Baeolophus inornatus,Malpighiales,Directed,1623,,1
Baeolophus ridgwayi,Fagales,Directed,1624,,1
Baeolophus ridgwayi,Pinales,Directed,1625,,1
Baeolophus ridgwayi,Asterales,Directed,1626,,1
Baeolophus ridgwayi,Sapindales,Directed,1627,,1
Baeolophus ridgwayi,Malpighiales,Directed,1628,,1
Callipepla californica,Apiales,Directed,1629,,1
Callipepla californica,Asterales,Directed,1630,,1
Callipepla californica,Boraginales,Directed,1631,,1
Callipepla californica,Brassicales,Directed,1632,,1
Callipepla californica,Caryophyllales,Directed,1633,,1
Callipepla californica,Dipsacales,Directed,1634,,1
Callipepla californica,Ericales,Directed,1635,,1
Callipepla californica,Fabales,Directed,1636,,1
Callipepla californica,Fagales,Directed,1637,,1
Callipepla californica,Gentianales,Directed,1638,,1
Callipepla californica,Geraniales,Directed,1639,,1
Callipepla californica,Lamiales,Directed,1640,,1
Callipepla californica,Liliales,Directed,1641,,1
Callipepla californica,Malpighiales,Directed,1642,,1
Callipepla californica,Malvales,Directed,1643,,1
Callipepla californica,Oxalidales,Directed,1644,,1
Callipepla californica,Poales,Directed,1645,,1
Callipepla californica,Proteales,Directed,1646,,1
Callipepla californica,Ranunculales,Directed,1647,,1
Callipepla californica,Rosales,Directed,1648,,1
Callipepla californica,Sapindales,Directed,1649,,1
Callipepla californica,Solanales,Directed,1650,,1
Callipepla californica,Vitales,Directed,1651,,1
Callipepla gambelii,Asterales,Directed,1652,,1
Callipepla gambelii,Brassicales,Directed,1653,,1
Callipepla gambelii,Caryophyllales,Directed,1654,,1
Callipepla gambelii,Ericales,Directed,1655,,1
Callipepla gambelii,Fabales,Directed,1656,,1
Callipepla gambelii,Geraniales,Directed,1657,,1
Callipepla gambelii,Lamiales,Directed,1658,,1
Callipepla gambelii,Malpighiales,Directed,1659,,1
Callipepla gambelii,Malvales,Directed,1660,,1
Callipepla gambelii,Poales,Directed,1661,,1
Callipepla gambelii,Rosales,Directed,1662,,1
Callipepla gambelii,Santalales,Directed,1663,,1
Callipepla gambelii,Sapindales,Directed,1664,,1
Calypte anna,Saxifragales,Directed,1665,,1
Calypte anna,Ericales,Directed,1666,,1
Calypte anna,Lamiales,Directed,1667,,1
Calypte anna,Myrtales,Directed,1668,,1
Calypte anna,Ranunculales,Directed,1669,,1
Calypte anna,Malvales,Directed,1670,,1
Calypte costae,Lamiales,Directed,1671,,1
Calypte costae,Solanales,Directed,1672,,1
Calypte costae,Zygophyllales,Directed,1673,,1
Calypte costae,Fabales,Directed,1674,,1
Calypte costae,Asparagales,Directed,1675,,1
Calypte costae,Ericales,Directed,1676,,1
Calypte costae,Gentianales,Directed,1677,,1
Calypte costae,Ranunculales,Directed,1678,,1
Calypte costae,Saxifragales,Directed,1679,,1
Calypte costae,Caryophyllales,Directed,1680,,1
Campylorhynchus brunneicapillus,Rosales,Directed,1681,,1
Cathartes aura,Vitales,Directed,1682,,1
Cathartes aura,Pinales,Directed,1683,,1
Catharus guttatus,Apiales,Directed,1684,,1
Catharus guttatus,Asparagales,Directed,1685,,1
Catharus guttatus,Caryophyllales,Directed,1686,,1
Catharus guttatus,Celastrales,Directed,1687,,1
Catharus guttatus,Cornales,Directed,1688,,1
Catharus guttatus,Dipsacales,Directed,1689,,1
Catharus guttatus,Ericales,Directed,1690,,1
Catharus guttatus,Fagales,Directed,1691,,1
Catharus guttatus,Gentianales,Directed,1692,,1
Catharus guttatus,Liliales,Directed,1693,,1
Catharus guttatus,Malpighiales,Directed,1694,,1
Catharus guttatus,Rosales,Directed,1695,,1
Catharus guttatus,Santalales,Directed,1696,,1
Catharus guttatus,Sapindales,Directed,1697,,1
Catharus guttatus,Saxifragales,Directed,1698,,1
Catharus guttatus,Solanales,Directed,1699,,1
Catharus guttatus,Vitales,Directed,1700,,1
Catharus guttatus,Pinales,Directed,1701,,1
Catharus ustulatus,Apiales,Directed,1702,,1
Catharus ustulatus,Asparagales,Directed,1703,,1
Catharus ustulatus,Asterales,Directed,1704,,1
Catharus ustulatus,Caryophyllales,Directed,1705,,1
Catharus ustulatus,Cornales,Directed,1706,,1
Catharus ustulatus,Dipsacales,Directed,1707,,1
Catharus ustulatus,Ericales,Directed,1708,,1
Catharus ustulatus,Gentianales,Directed,1709,,1
Catharus ustulatus,Geraniales,Directed,1710,,1
Catharus ustulatus,Liliales,Directed,1711,,1
Catharus ustulatus,Myrtales,Directed,1712,,1
Catharus ustulatus,Ranunculales,Directed,1713,,1
Catharus ustulatus,Rosales,Directed,1714,,1
Catharus ustulatus,Sapindales,Directed,1715,,1
Catharus ustulatus,Solanales,Directed,1716,,1
Catharus ustulatus,Vitales,Directed,1717,,1
Catharus ustulatus,Pinales,Directed,1718,,1
Certhia americana,Poales,Directed,1719,,1
Chamaea fasciata,Sapindales,Directed,1720,,1
Chondestes grammacus,Poales,Directed,1721,,1
Chondestes grammacus,Asterales,Directed,1722,,1
Chondestes grammacus,Caryophyllales,Directed,1723,,1
Colaptes auratus,Fagales,Directed,1724,,1
Colaptes auratus,Poales,Directed,1725,,1
Colaptes chrysoides,Fagales,Directed,1726,,1
Colaptes chrysoides,Poales,Directed,1727,,1
Columba livia,Brassicales,Directed,1728,,1
Columba livia,Caryophyllales,Directed,1729,,1
Columba livia,Fabales,Directed,1730,,1
Columba livia,Fagales,Directed,1731,,1
Columba livia,Gentianales,Directed,1732,,1
Columba livia,Poales,Directed,1733,,1
Columba livia,Ranunculales,Directed,1734,,1
Columba livia,Rosales,Directed,1735,,1
Columba livia,Sapindales,Directed,1736,,1
Columbina inca,Asterales,Directed,1737,,1
Columbina inca,Boraginales,Directed,1738,,1
Columbina inca,Brassicales,Directed,1739,,1
Columbina inca,Caryophyllales,Directed,1740,,1
Columbina inca,Commelinales,Directed,1741,,1
Columbina inca,Fabales,Directed,1742,,1
Columbina inca,Gentianales,Directed,1743,,1
Columbina inca,Geraniales,Directed,1744,,1
Columbina inca,Lamiales,Directed,1745,,1
Columbina inca,Malpighiales,Directed,1746,,1
Columbina inca,Malvales,Directed,1747,,1
Columbina inca,Myrtales,Directed,1748,,1
Columbina inca,Oxalidales,Directed,1749,,1
Columbina inca,Poales,Directed,1750,,1
Columbina inca,Ranunculales,Directed,1751,,1
Columbina inca,Rosales,Directed,1752,,1
Columbina inca,Sapindales,Directed,1753,,1
Columbina inca,Solanales,Directed,1754,,1
Corvus brachyrhynchos,Asterales,Directed,1755,,1
Corvus brachyrhynchos,Caryophyllales,Directed,1756,,1
Corvus brachyrhynchos,Malpighiales,Directed,1757,,1
Corvus brachyrhynchos,Poales,Directed,1758,,1
Corvus brachyrhynchos,Rosales,Directed,1759,,1
Corvus brachyrhynchos,Vitales,Directed,1760,,1
Corvus corax,Poales,Directed,1761,,1
Corvus corax,Pinales,Directed,1762,,1
Cyanocitta stelleri,Dipsacales,Directed,1763,,1
Cyanocitta stelleri,Fagales,Directed,1764,,1
Cyanocitta stelleri,Poales,Directed,1765,,1
Cyanocitta stelleri,Rosales,Directed,1766,,1
Cyanocitta stelleri,Vitales,Directed,1767,,1
Cyanocitta stelleri,Pinales,Directed,1768,,1
Dryobates pubescens,Asterales,Directed,1769,,1
Dryobates pubescens,Dipsacales,Directed,1770,,1
Dryobates pubescens,Ericales,Directed,1771,,1
Dryobates pubescens,Poales,Directed,1772,,1
Dryobates pubescens,Sapindales,Directed,1773,,1
Dryobates pubescens,Vitales,Directed,1774,,1
Dryobates scalaris,Sapindales,Directed,1775,,1
Eremophila alpestris,Asterales,Directed,1776,,1
Eremophila alpestris,Boraginales,Directed,1777,,1
Eremophila alpestris,Brassicales,Directed,1778,,1
